54428,54525,54523,54529,54619,54527,54528,54517,54526,54622,54645,54530,54623
1,3,3,4,2,3,3,2,4,3,4,4,2
2,4,3,4,4,4,3,4,4,4,4,3,4
1,1,0,0,1,1,1,0,0,0,0,0,0
0,1,2,0,2,0,1,0,0,0,0,0,0
0,1,2,0,2,3,2,4,0,1,4,3,2
0,1,0,1,2,3,2,1,0,3,1,1,1
1,1,1,4,4,3,4,4,4,3,4,4,4
0,4,1,4,4,4,4,4,3,4,4,4,4
0,0,1,4,4,3,4,4,4,3,4,4,4
4,4,2,4,4,3,4,4,3,3,4,4,4
