54428,54525,54523,54529,54619,54527,54528,54517,54526,54622,54645,54530,54623
1,1,4,3,2,4,4,4,3,3,0,1,0
2,1,1,3,4,4,4,4,3,4,4,4,4
2,4,3,4,4,4,4,4,3,4,4,4,4
2,3,3,4,4,3,4,4,2,4,4,4,4
0,1,2,0,2,0,1,0,0,0,0,0,0
0,1,2,0,0,0,1,0,1,0,0,0,1
1,1,2,0,2,1,2,1,1,0,1,0,0
1,3,2,1,2,2,4,4,4,4,4,4,4
0,3,2,0,2,0,1,0,0,0,0,0,0
0,1,2,0,0,0,1,0,0,0,0,0,1
