54428,54525,54523,54529,54619,54527,54528,54517,54526,54622,54645,54530,54623
2,3,3,1,2,0,2,3,2,0,4,1,4
0,4,0,0,1,4,2,0,0,0,0,0,2
1,3,2,1,2,4,0,2,1,1,0,1,2
0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,0,1,0,1,0,1,0,0,1,1
0,4,0,0,0,2,2,0,0,0,0,1,0
0,3,1,0,1,1,1,0,1,0,0,1,0
2,3,1,1,2,0,1,3,1,1,1,4,0
